"term","idf","tfidf"
"dipermudah","9.996577682467725","0.6794473349673145"
"konek","9.996577682467725","0.8977222322362493"
"kontoll","9.996577682467725","0.8309910568931888"
"pelacakan","9.996577682467725","0.7924025507448392"
"peluang","9.996577682467725","0.39374021855478886"
"pemanggil","9.996577682467725","0.8074426766462849"
"peminatnya","9.996577682467725","0.6544343816972025"
"penandaan","9.996577682467725","0.7191959952120933"
"perizinan","9.996577682467725","0.4449716770834484"
"perkembangan","9.996577682467725","0.978038485064208"
"berencana","9.996577682467725","0.7493572815623047"
"person","9.996577682467725","0.782781017095406"
"khususnya","9.996577682467725","0.5309312191143604"
"dipertimbangkan","9.996577682467725","0.43187536845962077"
"kompetitor","9.996577682467725","0.7253961533515279"
"komunitas","9.996577682467725","0.7342613285824136"
"dipahami","9.996577682467725","0.8679594399302206"
"penipunya","9.996577682467725","0.6022384802349123"
"penjelasan","9.996577682467725","0.46987573399873006"
"penyebar","9.996577682467725","0.5308478546045738"
"perampok","9.996577682467725","0.9643694462227838"
"berhentikan","9.996577682467725","0.7772555008091621"
"percayalah","9.996577682467725","0.5011026449863746"
"percumah","9.996577682467725","0.7249536755309727"
"sagala","9.996577682467725","1.0"
"sahabat","9.996577682467725","0.6843793621705395"
"kerjasama","9.996577682467725","0.45614523710108046"
"disana","9.996577682467725","0.5444386131700922"
"ditagih","9.996577682467725","0.5701247447304222"
"keuangan","9.996577682467725","0.28778984353797804"
"profesional","9.996577682467725","1.0"
"puluhan","9.996577682467725","0.6160106635772544"
"ragu","9.996577682467725","0.5641038009207241"
"begituan","9.996577682467725","0.6971908042176679"
"belajar","9.996577682467725","0.8983919251278445"
"ranting","9.996577682467725","0.6501700679600445"
"pertahanin","9.996577682467725","0.49805196385865097"
"pesannya","9.996577682467725","0.5738970135183289"
"premuim","9.996577682467725","0.8777625979410804"
"pret","9.996577682467725","1.0"
"satupun","9.996577682467725","0.427658756802523"
"save","9.996577682467725","0.71504253648673"
"scara","9.996577682467725","0.4510823557230638"
"screen","9.996577682467725","0.6004669724318912"
"keluh","9.996577682467725","0.3207927693273423"
"kemudahan","9.996577682467725","0.5029653301383271"
"ditampilin","9.996577682467725","0.5585944864340598"
"ditelepon","9.996577682467725","0.5555957102020296"
"ditemukan","9.996577682467725","0.689863866771718"
"ditungguin","9.996577682467725","0.4993001308154254"
"diturunin","9.996577682467725","0.6509668846381501"
"kentut","9.996577682467725","1.0"
"kenyamanan","9.996577682467725","0.7429929041439806"
"kerabat","9.996577682467725","0.3648626119878065"
"responnya","9.996577682467725","1.0"
"sadap","9.996577682467725","0.68291729527622"
"sebar","9.996577682467725","0.4579439836132254"
"sebebas","9.996577682467725","0.7371005186549021"
"banyaknya","9.996577682467725","0.39523233266458707"
"sehabis","9.996577682467725","0.6488134571683831"
"seindah","9.996577682467725","0.9387187282517666"
"sekaligus","9.996577682467725","0.952095730369703"
"sekang","9.996577682467725","0.7833097164042713"
"keganggu","9.996577682467725","0.5813501700140702"
"diuninstal","9.996577682467725","0.6877815106396563"
"dompet","9.996577682467725","0.3934626586730248"
"dongo","9.996577682467725","0.6641587830292246"
"keinginan","9.996577682467725","0.833732720028417"
"samanya","9.996577682467725","0.5452134034394048"
"sampahhh","9.996577682467725","0.9643694462227838"
"samsung","9.996577682467725","0.3717668867590871"
"sanggup","9.996577682467725","0.466444232137918"
"sign","9.996577682467725","0.5363072071084346"
"babik","9.996577682467725","1.0"
"bacot","9.996577682467725","0.9155258072294751"
"bagiku","9.996577682467725","0.6916792534063021"
"situs","9.996577682467725","0.6098234071767428"
"down","9.996577682467725","0.47709299464108745"
"downloadnya","9.996577682467725","0.6366034044032327"
"dukung","9.996577682467725","1.0"
"karenakan","9.996577682467725","0.7058639806817977"
"kebangetan","9.996577682467725","0.7040196040337443"
"sekelas","9.996577682467725","0.594256074629624"
"selingkuhan","9.996577682467725","0.6296203209829584"
"semestinya","9.996577682467725","0.33612452350869493"
"senyaman","9.996577682467725","0.9387187282517666"
"sesat","9.996577682467725","0.9643694462227838"
"scroll","9.996577682467725","0.9432160343823208"
"stalker","9.996577682467725","0.7584237962097582"
"store","9.996577682467725","0.5168883481534735"
"jawabnya","9.996577682467725","0.6722311783997325"
"jaya","9.996577682467725","0.9430254581198525"
"jeleg","9.996577682467725","1.0"
"jrng","9.996577682467725","0.443256096848672"
"duluan","9.996577682467725","0.6019129145166835"
"elit","9.996577682467725","1.0"
"judi","9.996577682467725","0.6104680705919058"
"kabur","9.996577682467725","0.5781800964251486"
"kala","9.996577682467725","0.5883794176399795"
"kalah","9.996577682467725","0.5614814947497929"
"setaun","9.996577682467725","0.6891960560162947"
"setelan","9.996577682467725","0.4190241476100056"
"shopeepay","9.996577682467725","0.4855628514887629"
"sigma","9.996577682467725","0.8019736200862136"
"tenar","9.996577682467725","0.5007065341397833"
"aplikasiny","9.996577682467725","0.9217288737811921"
"terdahulu","9.996577682467725","0.6065348420508682"
"terjadinya","9.996577682467725","0.5146815790245468"
"itulah","9.996577682467725","0.5016658744679496"
"jadilah","9.996577682467725","0.7334806188258695"
"epep","9.996577682467725","1.0"
"sukurin","9.996577682467725","0.7077615400957817"
"susahh","9.996577682467725","0.6679596150828643"
"arahan","9.996577682467725","0.6024949871586384"
"arahkan","9.996577682467725","0.7525693341293075"
"tagger","9.996577682467725","0.8193257113029805"
"tahan","9.996577682467725","0.5313728877502777"
"taikkk","9.996577682467725","1.0"
"tarifnya","9.996577682467725","0.6964659942862682"
"solution","9.996577682467725","0.3517113095694966"
"what","9.996577682467725","0.5740016637256353"
"after","9.996577682467725","0.7138152506103689"
"gabut","9.996577682467725","0.80743967324773"
"gadikenal","9.996577682467725","0.5123485233393392"
"gakbisa","9.996577682467725","0.680644456215801"
"gambar","9.996577682467725","0.833732720028417"
"hargai","9.996577682467725","0.37858817417898366"
"haris","9.996577682467725","0.8675189796454261"
"history","9.996577682467725","0.7774298761132775"
"alihkan","9.996577682467725","0.6282778858293707"
"alternatif","9.996577682467725","0.48162450566014536"
"amin","9.996577682467725","0.7537882426041185"
"under","9.996577682467725","0.509342459057451"
"titik","9.996577682467725","0.5249991378784296"
"token","9.996577682467725","0.6074373310562989"
"andalkan","9.996577682467725","0.9432160343823208"
"menjadikan","9.996577682467725","0.5353608560410338"
"menjatuhkan","9.996577682467725","0.2382529361576774"
"menjawab","9.996577682467725","0.7655932361429403"
"menamakan","9.996577682467725","0.750135280931776"
"menangkal","9.996577682467725","0.7679537527464994"
"mencet","9.996577682467725","0.4933174387739932"
"mencukupi","9.996577682467725","0.48741051026752275"
"develop","9.996577682467725","1.0"
"menentukan","9.996577682467725","0.5025852637559991"
"mengaku","9.996577682467725","0.6134186831818007"
"mengancam","9.996577682467725","0.5666659830486066"
"daya","9.996577682467725","0.45258428153302777"
"menghabiskan","9.996577682467725","0.8231216520896505"
"mengirimkan","9.996577682467725","0.47840588911820425"
"mengobrol","9.996577682467725","0.6825336250774602"
"agustus","9.996577682467725","0.5430252058174626"
"menjelekkan","9.81425612567377","0.4677791714558392"
"menghindarkan","9.81425612567377","0.6653747764986454"
"gate","9.81425612567377","0.7555064569496112"
"gblok","9.81425612567377","0.8386050949088756"
"unisntal","9.81425612567377","0.5949702268811534"
"usernya","9.81425612567377","0.5221844024861753"
"gercontact","9.81425612567377","0.7209356427092408"
"getcont","9.81425612567377","0.9543411708017334"
"curang","9.81425612567377","0.5993993484182845"
"curi","9.81425612567377","0.7096206724639561"
"datanya","9.81425612567377","0.5565233179966778"
"daun","9.81425612567377","0.4364413119832686"
"dengar","9.81425612567377","0.5694127767054846"
"curigai","9.81425612567377","0.6975612550813852"
"customer","9.81425612567377","0.5564708367136634"
"menutupi","9.81425612567377","0.43271301359984843"
"menyebarkan","9.81425612567377","0.6175540257494175"
"menyelesaikan","9.81425612567377","0.6998936609941787"
"merupakan","9.81425612567377","0.3969462295678267"
"angel","9.81425612567377","1.0"
"tutorial","9.81425612567377","0.5760752984573875"
"mengantisipasi","9.81425612567377","0.7770827842554177"
"mengenal","9.81425612567377","0.5940301330814812"
"minusnya","9.81425612567377","0.9191403009420768"
"misi","9.81425612567377","0.4148536216866408"
"cihh","9.81425612567377","0.9476554564785403"
"monyet","9.81425612567377","0.5517186452632644"
"menerapkan","9.81425612567377","0.34962128323612124"
"mula","9.81425612567377","0.5297240007410953"
"mendengarkan","9.81425612567377","0.5977671936746595"
"dialihkan","9.81425612567377","0.6249927785032621"
"cabut","9.81425612567377","0.6151456371088031"
"cacad","9.81425612567377","0.9252366367278246"
"menawari","9.81425612567377","0.5783566431081454"
"ngechat","9.81425612567377","0.5929081453662806"
"tindakan","9.81425612567377","0.7486127631053857"
"gais","9.81425612567377","1.0"
"gakaya","9.81425612567377","0.8136012133007318"
"tolo","9.81425612567377","1.0"
"tombol","9.81425612567377","0.5965082897172121"
"andai","9.81425612567377","0.885020288783629"
"buruan","9.81425612567377","0.8241980452873691"
"dibanding","9.81425612567377","0.37730756771925966"
"njing","9.81425612567377","0.853677027731595"
"bugnya","9.81425612567377","0.45249226986678603"
"nongol","9.81425612567377","0.46348794209264327"
"membedakan","9.81425612567377","0.46950462490827766"
"membntu","9.81425612567377","0.9392923882035872"
"membosankan","9.81425612567377","0.9100251126411458"
"bocor","9.81425612567377","0.43760420244475406"
"nyatanya","9.81425612567377","0.5758116033012881"
"dibeli","9.81425612567377","0.7898181929530415"
"tertutup","9.81425612567377","0.8073305473131422"
"terusan","9.81425612567377","0.6788850550585291"
"anymore","9.81425612567377","0.911769366196768"
"teryata","9.81425612567377","0.7519524610235757"
"operator","9.81425612567377","0.35294666296118843"
"opsional","9.81425612567377","1.0"
"biji","9.81425612567377","0.6285192612146036"
"melaporkan","9.81425612567377","0.34255064290906734"
"melewati","9.81425612567377","0.4848548765617095"
"biayanya","9.81425612567377","0.8610978131234716"
"pasar","9.81425612567377","0.5063459570065942"
"didapat","9.81425612567377","0.733968534849172"
"pelaku","9.81425612567377","0.4608716061263587"
"pelanggaran","9.81425612567377","0.40836286907688596"
"pemakaiannya","9.81425612567377","0.8178249866164338"
"pemasangan","9.81425612567377","0.6115927217109401"
"hehehe","9.81425612567377","0.6931428937780858"
"hingga","9.81425612567377","0.44097998675773514"
"hubungan","9.81425612567377","0.6369794522814483"
"huhuhu","9.81425612567377","0.8696361748447546"
"haus","9.81425612567377","0.5722737173809976"
"hdehh","9.81425612567377","0.8994355710807339"
"hedeh","9.81425612567377","0.8747053611943276"
"pembaharuan","9.81425612567377","0.7135651156235459"
"berniat","9.81425612567377","0.5980782274155633"
"bersahabat","9.81425612567377","0.9122329932875743"
"bersyukur","9.81425612567377","0.5128265197710334"
"mastiin","9.81425612567377","0.4684838951587951"
"dihubungi","9.81425612567377","0.5681437082728006"
"diinput","9.81425612567377","0.4579009215805651"
"diinstall","9.81425612567377","0.8076670091237894"
"formulir","9.81425612567377","0.49973447147409145"
"freenya","9.81425612567377","1.0"
"terkesan","9.81425612567377","0.5729155048393821"
"pemeras","9.81425612567377","0.6858823097203811"
"pemerintah","9.81425612567377","0.9631063649035593"
"pendapat","9.81425612567377","0.38651896323251134"
"berlangsung","9.81425612567377","0.9268173837254332"
"pengembangan","9.81425612567377","0.5145356465251117"
"penilaian","9.81425612567377","0.606320774770563"
"beriklan","9.81425612567377","0.5431979332070502"
"periksa","9.81425612567377","0.663022565735372"
"perkara","9.81425612567377","0.5969085495909989"
"perlindungan","9.81425612567377","0.5183851647676052"
"pertahankan","9.81425612567377","0.744128740043483"
"informatif","9.81425612567377","1.0"
"inginkan","9.81425612567377","0.8393960788607103"
"inilah","9.81425612567377","0.4844880815517636"
"instagram","9.81425612567377","0.3503249321082609"
"terbarunya","9.81425612567377","0.6746508388819469"
"terbukti","9.81425612567377","1.0"
"terhenti","9.81425612567377","0.6342608634120424"
"dikenakan","9.81425612567377","0.6864272130566115"
"diklik","9.81425612567377","0.4672551671553255"
"pertimbangan","9.81425612567377","0.3057676094079497"
"lantas","9.81425612567377","0.5146889680816702"
"dijual","9.81425612567377","0.5829108408403733"
"privat","9.81425612567377","0.8794910138091515"
"lainya","9.81425612567377","0.6292212399021697"
"begitulah","9.81425612567377","0.5791052065654846"
"belakang","9.81425612567377","0.5209751493612087"
"dilayar","9.81425612567377","0.4699400213024105"
"teratur","9.81425612567377","0.5502064648816729"
"inti","9.81425612567377","0.840808268713055"
"istri","9.81425612567377","0.6665442593350505"
"apai","9.81425612567377","0.5319481183069125"
"apalaa","9.81425612567377","0.9650891012341988"
"apan","9.81425612567377","0.7521940592915192"
"aplh","9.81425612567377","0.9650891012341988"
"kualitasnya","9.81425612567377","0.6989304127144248"
"resmi","9.81425612567377","0.3559735985378973"
"koin","9.81425612567377","0.9049591018655047"
"komtol","9.81425612567377","0.826928513379873"
"dipasang","9.81425612567377","0.6100938467265996"
"dipercaya","9.81425612567377","0.9615545144219341"
"baya","9.81425612567377","0.8150194779127823"
"bayangkan","9.81425612567377","0.7028566112343918"
"becus","9.81425612567377","0.6206903851886568"
"samasekali","9.81425612567377","0.49456673536878665"
"tengah","9.81425612567377","0.366422725393657"
"kinerja","9.81425612567377","0.44097998675773514"
"diperpanjang","9.81425612567377","0.643821839768354"
"barunya","9.81425612567377","0.6922112057114193"
"batesan","9.81425612567377","0.4700132974905805"
"saranku","9.81425612567377","0.5194499854707069"
"kesininya","9.81425612567377","0.7545809720516253"
"keterbatasan","9.81425612567377","0.6548959418255698"
"keunggulan","9.81425612567377","0.41697245648032427"
"kesannya","9.81425612567377","0.5673962906655019"
"disembunyikan","9.81425612567377","0.4905602413498907"
"bank","9.81425612567377","0.5686776183742285"
"kepala","9.81425612567377","0.5761356708820603"
"kepentingan","9.81425612567377","0.5303085891486203"
"jatahnya","9.81425612567377","0.7125071487361546"
"jeda","9.81425612567377","0.43485012418239793"
"jengkel","9.81425612567377","0.7015656761350701"
"jidat","9.81425612567377","0.8388700033648328"
"syukur","9.81425612567377","0.5672189368911348"
"kenyataan","9.81425612567377","0.5016836354134422"
"sejenis","9.81425612567377","0.426578848365605"
"sekalipun","9.81425612567377","0.7865024393388704"
"sekiranya","9.81425612567377","0.4653546215005553"
"kelebihan","9.81425612567377","0.6963788374484328"
"kemari","9.81425612567377","0.537592756630467"
"sembarang","9.81425612567377","0.6114455641617118"
"sembunyiin","9.81425612567377","0.6392494990091897"
"semudah","9.81425612567377","0.7503668240890307"
"balasan","9.81425612567377","0.4616988958298382"
"kegunaannya","9.81425612567377","0.7289769369413222"
"diulang","9.81425612567377","0.67757867767169"
"diuninstall","9.81425612567377","0.90549611908327"
"sepihak","9.81425612567377","0.5365061602099636"
"kebawah","9.81425612567377","0.7303756476025554"
"dwonload","9.81425612567377","0.5578252788093947"
"artinya","9.81425612567377","0.6178625184324321"
"astaga","9.81425612567377","0.9650891012341988"
"kebayar","9.81425612567377","0.7636698370898933"
"keburu","9.81425612567377","0.744525821834703"
"setalah","9.81425612567377","0.6428264187146497"
"setan","9.81425612567377","0.7822225079694918"
"seterusnya","9.81425612567377","0.8170866467616433"
"kebaca","9.81425612567377","0.6879954834230456"
"seumur","9.81425612567377","0.4986959027068396"
"sibuk","9.81425612567377","0.4448870078572669"
"simpel","9.81425612567377","0.8192382790277674"
"kangen","9.81425612567377","0.7523491972519363"
"dowlod","9.81425612567377","0.6039743786841144"
"some","9.81425612567377","0.8416724476009467"
"atuh","9.81425612567377","0.7328036301124556"
"atur","9.81425612567377","0.6054296766139059"
"awam","9.81425612567377","0.4078593454911406"
"sruh","9.81425612567377","0.9543411708017334"
"suara","9.81425612567377","1.0"
"drastis","9.81425612567377","0.486185298845655"
"dsuruh","9.81425612567377","0.5636230811002699"
"duitt","9.81425612567377","0.9543411708017334"
"kapok","9.81425612567377","0.6782454050133778"
"singkat","9.81425612567377","0.8534591141970529"
"skipp","9.81425612567377","0.9650891012341988"
"visibilitas","9.81425612567377","0.6951103525099858"
"yasudahlah","9.81425612567377","0.48725614045617976"
"dahal","9.81425612567377","0.7941538876218261"
"getcontol","9.81425612567377","1.0"
"aktifitas","9.81425612567377","0.5963970863456528"
"aktivasi","9.81425612567377","0.6062167359903867"
"adakan","9.81425612567377","0.7146412593806228"
"bahasa","9.660105445846511","0.7771763832139056"
"adil","9.660105445846511","0.37448081939160077"
"mengurangi","9.660105445846511","0.8571860926368442"
"menilai","9.660105445846511","0.8467306117696036"
"menjual","9.660105445846511","0.4318616218305352"
"mengidentifikasi","9.660105445846511","0.7380024521881601"
"genting","9.660105445846511","0.5109810080865369"
"grup","9.660105445846511","0.6260639137797787"
"your","9.660105445846511","0.728394388063189"
"menguntungkan","9.660105445846511","0.5679988599678624"
"daftarkan","9.660105445846511","0.8373239047774444"
"getcontactnya","9.660105445846511","0.5345466220595979"
"give","9.660105445846511","0.564629352076487"
"aksi","9.660105445846511","0.561024705364879"
"unik","9.660105445846511","0.5994806714407274"
"mengatasi","9.660105445846511","0.8059823599780572"
"mengenai","9.660105445846511","0.6570634265582751"
"menelusuri","9.660105445846511","0.6120354906753569"
"mengajukan","9.660105445846511","0.6073135657562351"
"mudahan","9.660105445846511","0.6526616208299225"
"mendesak","9.660105445846511","0.8287034510831562"
"assalamualaikum","9.660105445846511","0.5476263296656878"
"poin","9.660105445846511","0.5891622393885617"
"kedalam","9.660105445846511","0.7084156795552472"
"kedua","9.660105445846511","0.4128705029956324"
"sesama","9.660105445846511","0.6484879119920884"
"setia","9.660105445846511","0.5103483888032359"
"kasus","9.660105445846511","1.0"
"calon","9.660105445846511","0.6281354657626227"
"cancel","9.660105445846511","0.7819782435128998"
"amanah","9.660105445846511","0.9162884515913335"
"before","9.660105445846511","0.836578667724596"
"dinamai","9.660105445846511","0.7396911559989764"
"berenti","9.660105445846511","0.7582725274897122"
"terbantukan","9.660105445846511","1.0"
"tercantum","9.660105445846511","0.6647181411636419"
"terganggu","9.660105445846511","0.7413794872318107"
"leluasa","9.660105445846511","0.8689213977017575"
"izinkan","9.660105445846511","0.5014604034400338"
"seorang","9.660105445846511","0.7957759313113992"
"sudi","9.660105445846511","0.5604437458034064"
"join","9.660105445846511","0.8431371134842007"
"buru","9.660105445846511","0.8260903094493369"
"haram","9.660105445846511","0.7557006824092415"
"tingkah","9.660105445846511","0.9103206680756151"
"berkualitas","9.660105445846511","1.0"
"malu","9.660105445846511","0.5715738174817022"
"manis","9.660105445846511","0.701609375095627"
"pengin","9.660105445846511","0.818208122116745"
"bergabung","9.660105445846511","0.9092303266597059"
"perlihatkan","9.660105445846511","0.5234161807494315"
"loadingnya","9.660105445846511","0.701226555763911"
"publik","9.660105445846511","0.7745839301614837"
"puki","9.660105445846511","0.9331356494405396"
"rawan","9.660105445846511","0.48759423235096194"
"kemudian","9.660105445846511","0.7714938211976939"
"semisal","9.660105445846511","0.4251275829461429"
"diwajibkan","9.660105445846511","0.8945172938321697"
"kejadian","9.660105445846511","0.28134621499441137"
"seolah","9.660105445846511","0.3517161721146061"
"dianggap","9.660105445846511","0.5227869417579117"
"menawarkan","9.660105445846511","0.7472795731460246"
"recommend","9.660105445846511","0.9410434967913089"
"rekomendasikan","9.660105445846511","0.9375187267952398"
"rela","9.660105445846511","0.4784521835700719"
"rupanya","9.660105445846511","0.9461052758354077"
"mantau","9.660105445846511","0.8753139231770408"
"manusia","9.660105445846511","0.6267765383017886"
"pembodohan","9.660105445846511","1.0"
"berkomentar","9.660105445846511","0.4702836586412793"
"tanggapan","9.660105445846511","0.568867240059213"
"target","9.660105445846511","0.5290823421001313"
"bertanya","9.660105445846511","0.7977400372873824"
"diisi","9.660105445846511","0.5715759636019992"
"feature","9.660105445846511","0.6672546347883819"
"terindikasi","9.660105445846511","0.5514173382627781"
"terjebak","9.660105445846511","0.7587590198607578"
"tekan","9.660105445846511","0.5147394625573781"
"tamak","9.660105445846511","0.6474040436557776"
"tampil","9.660105445846511","0.6163115598489899"
"tampilannya","9.660105445846511","0.8209164049828847"
"dibantu","9.660105445846511","0.7526583300024255"
"niatnya","9.660105445846511","0.4650514615521942"
"nonaktifkan","9.660105445846511","0.7754096202001654"
"terasa","9.660105445846511","0.7367161824135546"
"sandi","9.660105445846511","0.7476268164609416"
"dipremiumin","9.660105445846511","0.9180707048798252"
"dirubah","9.660105445846511","0.41326430072138237"
"basic","9.660105445846511","0.7450415595741368"
"batal","9.660105445846511","0.7458095448039483"
"pemakai","9.660105445846511","0.5407648515688855"
"hmmm","9.660105445846511","1.0"
"hoax","9.660105445846511","1.0"
"huuuuuu","9.660105445846511","0.7886624545654601"
"haruskah","9.660105445846511","0.9640259194794504"
"nyuri","9.660105445846511","0.6769335483116388"
"jelaskan","9.660105445846511","0.6945226620376004"
"jembut","9.660105445846511","1.0"
"jiwa","9.660105445846511","0.9049873813519402"
"keseluruhan","9.660105445846511","0.8241704636442038"
"banyakan","9.660105445846511","0.9061681301460706"
"bapak","9.660105445846511","0.8758394277693646"
"dibaca","9.660105445846511","0.5789702158722234"
"keringanan","9.660105445846511","0.5539208921755092"
"anjlok","9.660105445846511","0.7611025288263373"
"antara","9.660105445846511","0.4054210501903118"
"there","9.660105445846511","0.5456598221827499"
"time","9.660105445846511","0.6029051477028537"
"bijak","9.660105445846511","0.6177847629397104"
"bilangnya","9.660105445846511","0.6767278673790804"
"membutuhkannya","9.660105445846511","0.3010053626941187"
"memahami","9.660105445846511","0.8484570220435355"
"ketentuan","9.660105445846511","0.8960545844819625"
"sebanyak","9.660105445846511","0.5042748027466348"
"sebatas","9.660105445846511","0.6089755070569771"
"padal","9.660105445846511","0.8960384333986258"
"panjang","9.660105445846511","0.5539560143904758"
"matiin","9.660105445846511","0.5184798264206902"
"seenggaknya","9.660105445846511","0.6037439771898173"
"menyukai","9.660105445846511","0.9284044618550217"
"halus","9.660105445846511","0.5374429200532227"
"hangus","9.660105445846511","0.5825491704996116"
"tukang","9.660105445846511","0.6674982143148871"
"umum","9.660105445846511","0.9765363213211976"
"menghentikan","9.660105445846511","0.6365811433192076"
"praktis","9.660105445846511","1.0"
"lakukan","9.660105445846511","0.5957902690248867"
"problem","9.660105445846511","0.608966860336391"
"lengah","9.660105445846511","0.8566129376380294"
"petunjuk","9.660105445846511","0.5215339608032853"
"platform","9.660105445846511","0.8740911776147897"
"mentok","9.660105445846511","0.6219464194335954"
"datang","9.660105445846511","0.4371799824388725"
"cuihhh","9.660105445846511","1.0"
"mengganti","9.526574053221989","0.7094627684954963"
"layarnya","9.526574053221989","0.6066166456224337"
"laporkan","9.526574053221989","0.488449454521478"
"lanjuti","9.526574053221989","0.3844245704605351"
"perusak","9.526574053221989","0.810954274554953"
"premiumkan","9.526574053221989","0.7297090754813881"
"potongan","9.526574053221989","0.7341664853905772"
"gaperlu","9.526574053221989","0.8412656220040148"
"sialan","9.526574053221989","0.9070912409842918"
"should","9.526574053221989","0.5309164231294481"
"settingan","9.526574053221989","0.960975231693592"
"uinstal","9.526574053221989","1.0"
"merasakan","9.526574053221989","0.5002111254434674"
"waduh","9.526574053221989","0.831992128704799"
"yaitu","9.526574053221989","0.7411701578263423"
"sisanya","9.526574053221989","0.6759046709649937"
"cuihh","9.526574053221989","0.8427878793227287"
"bapuk","9.526574053221989","0.9447077217028749"
"media","9.526574053221989","0.6624150367265758"
"biarpun","9.526574053221989","0.5768254905063266"
"besok","9.526574053221989","0.5708884452739559"
"sediakan","9.526574053221989","0.6833881108874732"
"sebesar","9.526574053221989","0.6055925717248675"
"sebaliknya","9.526574053221989","0.45322179019644016"
"keterangannya","9.526574053221989","0.5316358996618689"
"norak","9.526574053221989","1.0"
"bicara","9.526574053221989","0.7472982712846868"
"ojol","9.526574053221989","0.7110803955012311"
"thanks","9.526574053221989","0.7710186785517541"
"apabila","9.526574053221989","0.5387285125393668"
"anti","9.526574053221989","0.8339982662978082"
"dibenerin","9.526574053221989","0.5288092956726189"
"keputusan","9.526574053221989","0.5409400967066064"
"diangkat","9.526574053221989","0.55350041119662"
"disarankan","9.526574053221989","0.9758977008604024"
"tahap","9.526574053221989","0.8170255112848096"
"jatuhnya","9.526574053221989","0.3475533300986065"
"ditindak","9.526574053221989","0.38860327164255465"
"diterima","9.526574053221989","0.729308922787691"
"kerjanya","9.526574053221989","0.7710819620330295"
"bodong","9.526574053221989","0.8310623323891732"
"melihatnya","9.526574053221989","0.7436007243317577"
"bisakah","9.526574053221989","0.745933608724941"
"harua","9.526574053221989","0.9630659525754557"
"pelajar","9.526574053221989","0.5721330178116215"
"tepat","9.526574053221989","0.9476264537260667"
"andalan","9.526574053221989","1.0"
"total","9.526574053221989","0.9517413957235294"
"boro","9.526574053221989","0.7712367015773157"
"bonus","9.526574053221989","1.0"
"nilai","9.526574053221989","0.6726902894831907"
"meminimalisir","9.526574053221989","0.6483684762114702"
"seluler","9.526574053221989","0.4496640033726863"
"seharus","9.526574053221989","0.5584524524143005"
"segini","9.526574053221989","0.7218320409093638"
"ditulis","9.526574053221989","0.5616834630471997"
"telkomsel","9.526574053221989","0.7935342903001389"
"kotak","9.526574053221989","0.6717052989890726"
"foto","9.526574053221989","0.6238399240269332"
"filter","9.526574053221989","0.7634825389000381"
"digital","9.526574053221989","0.6427965214403125"
"fakta","9.526574053221989","0.6574289143942794"
"tandai","9.526574053221989","0.9439320888537712"
"saldonya","9.526574053221989","0.4984796729062826"
"saingan","9.526574053221989","0.5858413333063527"
"dipakek","9.526574053221989","0.8004238828140234"
"isinya","9.526574053221989","0.8404620248839485"
"konsisten","9.526574053221989","0.9758977008604024"
"diperlukan","9.526574053221989","0.8465452371610448"
"pencurian","9.526574053221989","0.8308722298410445"
"kodenya","9.526574053221989","0.6529240876023588"
"rumah","9.526574053221989","1.0"
"mencuri","9.526574053221989","0.8308722298410445"
"memikirkan","9.526574053221989","0.7751072179599805"
"memeras","9.526574053221989","0.5792987713469051"
"menampak","9.526574053221989","0.7696252904518774"
"memperbaiki","9.526574053221989","0.8857618567743426"
"ngulang","9.526574053221989","0.8182096212850195"
"donload","9.526574053221989","0.6918856662703783"
"diupgrade","9.526574053221989","0.7684272928234063"
"seluruh","9.526574053221989","0.5063802687029653"
"ratusan","9.526574053221989","0.7007125790503455"
"love","9.526574053221989","1.0"
"logo","9.526574053221989","0.6133492698485967"
"permudah","9.526574053221989","0.7378307422295617"
"penurunan","9.526574053221989","0.7535783414480617"
"pengganggu","9.526574053221989","0.8339982662978082"
"kecewaaa","9.526574053221989","0.9359208472555255"
"keberatan","9.526574053221989","0.5464061402349834"
"tingkat","9.526574053221989","0.8951002353945167"
"gajadi","9.526574053221989","0.6508511521188954"
"gabung","9.526574053221989","1.0"
"ngentot","9.526574053221989","0.8920047393482998"
"judol","9.526574053221989","0.9038890518973004"
"efisien","9.526574053221989","0.9758977008604024"
"serta","9.526574053221989","0.5225593626328677"
"sepengetahuan","9.526574053221989","0.4556926389659391"
"ikutan","9.526574053221989","0.7143403107473898"
"inimah","9.526574053221989","0.753845560357114"
"beres","9.526574053221989","0.9758977008604024"
"berbelit","9.526574053221989","1.0"
"dilimit","9.526574053221989","0.7715896257038939"
"bekukan","9.526574053221989","0.48967749896064827"
"bejibun","9.526574053221989","0.6097407721320607"
"rakyat","9.526574053221989","0.4844903054537825"
"siapapun","9.526574053221989","0.46378293955296684"
"menandai","9.526574053221989","0.6508033640741041"
"business","9.526574053221989","0.4000516496457368"
"burukkkk","9.526574053221989","1.0"
"nambahin","9.526574053221989","0.5943823920603161"
"caller","9.526574053221989","0.6630303940536596"
"namaku","9.526574053221989","0.6142121102847705"
"sesuka","9.526574053221989","0.40595602326214913"
"populer","9.526574053221989","0.4400397791655368"
"diam","9.526574053221989","0.6145142122732142"
"device","9.526574053221989","0.871194366305206"
"mendapat","9.526574053221989","0.7483108386977121"
"mendang","9.526574053221989","0.536985408798225"
